x_vals,y_vals,labels
54.071312,-32.89293,vu
56.808098,-28.420803,pourtant
59.73917,-30.92494,fort
63.03118,-28.346746,choses
59.354954,-26.07833,ailleurs
55.961464,-31.438381,disait
58.64848,-31.67843,ton
61.194946,-30.427898,matin
59.2255,-29.696556,loin
55.694744,-31.563538,pu
53.43724,-23.680645,êtes
61.309193,-32.066868,prendre
63.473442,-29.651484,seule
67.4006,-26.420452,terre
56.698383,-17.970697,ami
55.68784,-32.900265,quoi
60.767647,-31.859417,dès
58.608913,-28.886633,reprit
58.608925,-31.863392,cependant
54.37232,-31.77424,'
67.88589,-24.45333,table
54.058765,-33.113037,t
67.41971,-28.041908,bout
60.5022,-30.691782,devait
57.518185,-27.54786,parler
66.441765,-28.246386,face
61.891148,-33.936157,ayant
65.92283,-31.8159,derrière
63.067535,-30.696377,premier
60.833645,-28.376265,celui
58.57708,-28.421185,reste
61.733543,-31.224066,première
58.941425,-35.082825,maître
58.845665,-28.165686,mot
65.192184,-19.36514,mari
63.9428,-27.244234,nouveau
59.291183,-26.066425,idée
55.85302,-23.163345,vrai
64.184,-30.613844,quatre
61.962536,-31.158054,bas
61.60601,-23.094833,donner
56.19794,-34.44787,qu'il
63.164566,-29.685896,tandis
54.335567,-24.155079,étais
66.94834,-23.381262,fils
67.11282,-23.28044,regard
59.585896,-26.468464,argent
62.125336,-28.196337,or
58.401962,-20.355541,besoin
57.618355,-26.83821,demanda
59.05429,-30.541311,beau
69.825966,-15.453166,visage
59.420002,-21.47494,pris
60.284203,-15.370853,instant
62.78752,-21.819233,suite
65.112144,-24.627651,lit
63.157646,-32.213943,ceux
67.49254,-24.412884,corps
59.80993,-23.48942,souvent
4.8889194,-49.14771,ŕ
60.90089,-28.654087,celle
62.11091,-25.511982,silence
58.38869,-28.021591,soit
53.404022,-23.360039,veux
62.69719,-26.57124,mois
63.335613,-26.674112,belle
66.81843,-24.995045,autour
56.258774,-18.16573,dit-il
65.61711,-27.178785,malgré
60.218235,-17.953215,voulait
61.98753,-23.597504,lorsque
59.69691,-27.140965,effet
62.305965,-23.709497,tour
59.52481,-22.350218,longtemps
55.951744,-23.375553,peur
62.08607,-25.697718,lui-même
66.89899,-26.632198,enfants
66.78025,-20.02109,sorte
62.81531,-26.805079,surtout
66.74366,-24.521315,force
66.20184,-31.330235,grands
65.09347,-26.846462,nos
60.510044,-33.347744,quelle
60.47685,-33.248936,quel
66.69987,-18.061623,trouvait
57.303635,-28.215132,savoir
65.62831,-23.356186,haut
55.19719,-23.368141,toi
60.896442,-26.031118,eau
63.94186,-30.200157,cinq
60.296528,-26.125643,esprit
66.638374,-21.870855,laquelle
60.20707,-26.018656,âme
62.75102,-34.074707,d'un
63.353527,-18.341791,passer
57.033333,-26.453382,vos
59.77592,-26.455416,abord
65.994385,-22.762209,fin
66.08212,-25.995478,long
66.45842,-21.513676,mettre
66.81484,-27.238087,soleil
66.34062,-31.329098,petits
55.853497,-16.457685,sera
65.3768,-25.628864,famille
66.23424,-24.289907,dix
67.45423,-26.069279,ciel
60.275978,-15.267727,lorsqu
66.65944,-31.256212,cheveux
60.505615,-22.030577,plaisir
65.295845,-13.868919,lettre
65.3033,-20.759937,rire
55.763798,-16.64973,raison
66.739655,-22.680656,bruit
57.90065,-15.400004,part
51.34715,-9.829949,aime
62.579796,-26.467743,ville
60.262417,-21.931253,fût
65.03649,-25.28546,vieille
57.463593,-17.288923,venir
55.79063,-23.218315,voulu
67.58564,-24.761889,bois
67.78417,-23.262066,mots
62.32353,-26.67884,cause
63.06612,-17.061838,bonheur
59.814102,-23.343788,vue
69.67789,-17.572414,pieds
53.417442,-11.881049,avons
66.49335,-28.232431,figure
51.57618,-11.548667,cher
53.104923,-5.309913,écria
60.692688,-8.109371,sourire
59.461395,-23.991402,albertine
62.057507,-18.16753,trouver
60.973534,-17.524141,voyait
67.998726,-22.887903,prit
62.536022,-16.470337,lieu
67.04827,-11.044682,joie
65.01737,-11.711692,regardait
57.156162,-28.149588,tard
67.27186,-23.78042,mit
52.62405,-11.729481,vais
55.801514,-16.525223,savait
60.817566,-16.592611,passé
51.267006,18.157795,jacques
54.627098,-23.477367,as
57.26868,-16.619482,frère
69.28837,-13.036343,feu
64.66821,-20.941486,dame
56.15037,2.9255586,baron
51.356583,-11.641997,crois
65.54907,-26.80875,cent
57.31929,-17.915585,allons
51.62329,4.5947757,pensée
66.75651,-28.146645,rouge
66.956276,-23.385294,gros
57.704582,-20.6443,autant
68.17824,-6.8338466,salon
67.60406,-23.328642,pied
64.64951,-11.358163,amis
53.599464,-23.65232,dis
57.262768,-13.010294,entendre
61.72352,-19.42414,chercher
62.25402,-30.180655,dernier
61.32784,-20.033327,garçon
68.811615,-16.210962,salle
62.634365,-34.811947,d'une
59.606003,12.5919285,roi
57.391445,-17.352825,sens
62.664505,-18.388136,mis
69.7126,-17.475449,larmes
64.570694,-15.452451,sang
69.71386,-13.853408,bouche
60.36093,-25.772821,œil
60.07383,-23.460443,vite
70.38323,-14.824861,lèvres
65.231674,-7.93601,sentait
54.48443,-11.225905,sommes
61.06151,-17.746273,restait
66.22236,-8.061952,tenait
67.36372,-5.5912743,coin
65.58949,-18.066227,nouvelle
63.221493,-26.841768,partie
65.48872,-13.973029,grâce
66.81563,-11.204704,fenêtre
55.354088,-23.153957,sait
65.34705,-17.766712,voiture
67.13598,-24.468218,noir
59.200794,-29.73953,doit
61.881878,-1.0915861,façon
54.445408,-23.855238,aurais
59.98409,-18.085314,fallait
68.80503,-16.448006,cour
57.214527,-17.301973,laisser
57.329082,-26.54668,mademoiselle
67.49999,-13.693978,paroles
61.123833,-22.454971,rendre
65.136635,-3.7051766,vit
67.423615,-23.12065,debout
64.70513,-21.82703,bientôt
69.19805,-14.694709,travers
56.352463,-14.013572,heureux
57.25789,-17.922682,dit-elle
68.12672,-15.613357,travail
62.510654,-16.455502,dîner
58.808056,-31.743235,qu'elle
61.164417,-22.239538,duc
51.48845,-8.705258,veut
62.24031,-25.672651,--
68.659996,-13.733988,route
62.097458,-23.727482,lendemain
57.925827,-13.6716175,affaire
55.431435,-23.094358,croire
56.457466,-13.065344,donné
60.838463,-28.33457,histoire
66.27577,-22.621933,elle-même
60.753254,-6.4717875,pays
59.883324,-8.410948,état
65.64644,-16.70556,plein
56.163246,-13.562627,dû
60.21252,-22.054626,aucun
66.590355,-20.159575,geste
56.839844,-15.261187,pouvoir
56.138992,-17.786774,puisque
66.72019,-17.681732,donnait
21.2023,-63.73735,artagnan
49.923084,8.353268,docteur
59.524937,-23.300192,aucune
53.818188,-11.263334,demander
63.79869,-30.359882,six
67.18217,-5.194378,pièce
53.383812,-23.324673,savez
57.5134,-20.77847,hui
60.487362,-10.103434,désir
66.024536,-26.81327,jeunes
57.51841,-20.686655,aujourd
66.05108,-10.9927025,lequel
67.53765,-17.01893,petites
59.21314,-20.40302,droit
69.17442,-13.561434,lumière
58.621502,13.874306,ombre
62.08152,-9.371253,comte
61.407597,-22.055908,ta
58.8643,1.5301082,parlait
67.336685,-13.320368,coups
61.46203,-8.928693,vivre
65.929535,-6.4728637,épaules
69.599236,-17.454065,parmi
52.007263,-8.22879,possible
40.40321,55.23479,guermantes
63.478836,-26.391909,dernière
55.19089,-13.267461,venu
66.97913,-12.038139,chemin
51.968502,-9.503928,sûr
63.963818,-30.243078,plusieurs
67.26155,5.070339,sœur
55.79128,-13.241724,vient
55.478073,-13.252128,abbé
65.50942,-11.689105,parfois
56.900604,-14.993019,vraiment
66.9038,-18.084915,chacun
52.891914,-5.079941,fini
62.374,-18.291677,fortune
64.90665,-21.844261,ensemble
56.66147,0.4338769,voici
69.3309,-14.667187,front
63.13761,-16.203093,aussitôt
58.687866,13.877229,hôtel
57.622486,-15.505693,garde
65.103935,-11.142464,vingt
68.86435,-14.402964,blanche
67.69208,-24.212214,blanc
51.82192,-9.366869,entendu
67.523094,-8.847669,mouvement
66.21146,-16.298832,telle
56.134712,1.6740556,manger
60.02695,7.4362617,swann
68.73456,-7.375978,gauche
62.226147,1.3818947,entrer
51.88516,-11.569015,allez
65.62098,-21.321898,grandes
52.00904,-8.985937,bête
65.88333,-10.835687,vint
60.798714,-10.796659,parole
66.36511,-24.45781,ensuite
55.30528,-9.821528,cas
64.94547,-22.397617,tel
55.339687,-10.840698,vérité
60.355633,-3.753462,dehors
59.652763,-8.2439,malade
67.451515,-24.085314,robe
57.19124,-17.435394,sortir
56.777946,-27.144814,j'ai
63.60886,-16.079945,train
59.819992,-21.12848,donne
60.17508,-2.2453578,voyant
55.84433,-10.480611,compte
45.14307,1.7271562,semble
64.00643,-17.99528,cheval
57.28869,-33.99285,rodolphe
45.44393,7.9611235,disant
60.464706,-12.537154,simple
66.86369,-7.910643,passait
58.201435,-4.311259,autrefois
58.76329,-6.0170712,œuvre
55.05444,-10.182916,triste
67.90883,-22.255213,nez
46.079506,2.0657537,demain
63.737034,-3.2467928,regarda
58.926918,-6.373333,terrible
55.877476,-9.836521,davantage
62.040176,-3.9587412,brusquement
66.39545,-3.4260955,jean
59.744938,-11.450318,contraire
45.095104,1.8312416,vois
56.31384,-18.13334,es
52.782135,-5.1111226,aimait
60.290836,-16.02186,froid
56.297775,-13.1549835,perdu
65.323975,-21.506683,années
60.587093,-9.924995,mariage
66.896355,-27.701473,pierre
63.266777,-13.67398,ordre
61.180634,-3.2867446,rose
58.076633,-14.711901,nature
65.906296,-17.223469,jardin
69.71546,-17.391012,filles
70.07998,-15.165026,droite
65.81539,-17.899717,faisant
53.147865,-11.899353,maman
53.31239,-11.675939,demande
67.516266,-0.33382127,souvenir
67.40458,-14.378555,fleurs
56.457314,-2.2875152,plutôt
66.96421,-7.657167,pâle
65.52953,-10.597171,trouva
64.21489,-17.887127,auprès
57.019283,-17.814688,tiens
67.766136,-15.725381,longue
67.42709,-17.790722,affaires
56.17929,-10.119107,rester
68.894264,-14.888843,leva
68.20664,-13.679048,vent
66.60402,-18.065409,minutes
69.38318,-12.828775,au-dessus
65.1341,-10.464411,parut
61.180946,-7.8311176,regarder
62.246735,-26.612673,étant
58.578888,-5.0296082,honneur
64.336754,-26.409388,huit
66.01997,-11.508419,âge
63.446987,-13.362682,église
60.222134,-8.217288,france
60.231937,-12.329404,maîtresse
66.06156,0.40334755,messieurs
63.439007,-13.366994,escalier
62.098335,-14.788502,quant
69.32409,-17.55375,personnes
68.03794,-23.187464,idées
51.293983,0.38218418,mourir
55.76136,-8.87932,celui-ci
11.703181,42.28389,prince
45.957592,10.429796,trouve
58.5936,-1.9410645,colère
69.378586,-6.957796,dames
54.075485,-2.919017,alla
68.01326,-7.0300627,dos
64.78189,-20.615305,signe
50.356274,-1.0307993,comprendre
53.528683,-9.507331,trouvé
68.828804,-14.598538,foule
62.176476,-17.895033,partir
54.702328,-10.257893,chère
51.275387,-0.5048808,qu'on
68.34266,-14.085083,faisaient
51.251186,-7.5960374,quelqu
64.931305,-22.058813,mer
65.95637,-15.955703,pleine
68.11436,-16.835066,furent
50.668365,-0.9204974,heureuse
56.24868,-13.60399,juste
65.19677,-16.50587,livre
60.072414,-14.484516,question
65.0554,-19.743834,duchesse
52.71117,-4.7527204,attendre
57.580616,-4.437501,habitude
65.77762,-17.691486,campagne
59.511112,-12.109141,général
56.507206,-9.390151,répondre
52.4403,-3.6330643,calme
69.46497,-14.246414,fer
38.585503,33.062656,reine
68.41978,-6.6960416,noire
66.7929,-1.8591729,jambes
68.63357,-7.803824,cou
45.714184,2.5121312,faites
66.78637,-12.140835,veille
49.139717,-0.04506926,tranquille
13.190853,29.968597,tante
62.498882,-12.932585,ancien
65.13804,-7.877534,lettres
17.942162,28.979166,oncle
55.069725,-9.778778,amie
58.47724,-10.230123,foi
58.715992,-15.43348,combien
59.40644,4.6553445,cri
60.604347,-8.975668,mauvais
56.246025,-8.60008,simplement
61.297436,3.1664302,regardant
55.716167,0.2565217,put
62.337543,-16.335354,attendait
52.304714,-7.206227,voit
59.396225,-10.729827,charlus
62.35114,-3.9075375,douleur
62.895863,1.7657887,marche
55.124447,-9.692111,voyons
41.39761,14.063052,guère
52.034092,13.134085,rêve
68.40916,-7.5195007,bord
53.28586,7.8845654,là-bas
66.389984,-10.490748,haute
61.63722,-14.001268,voulut
67.73955,-15.438406,chapeau
62.151436,-11.16342,journée
52.4584,5.366645,princesse
65.36443,-26.782349,cents
62.429432,-15.112919,exemple
48.95698,10.59684,croyait
68.6041,-6.441418,genoux
45.120037,1.4685545,dites
58.28881,4.544472,existence
64.81155,-6.3967967,font
51.95363,-9.131527,parle
68.80218,1.9052007,doigts
60.532856,-4.214199,peuple
63.98822,-2.4117253,pain
63.634754,-3.2537785,resta
60.772232,-9.70854,conversation
45.92935,1.9646246,fais
56.512936,-10.112004,tenir
59.143387,-16.277119,manière
60.72124,-9.936553,service
67.16039,-0.2675736,regards
64.72552,-11.56394,nouvelles
64.633316,-40.822357,saint
67.16845,-4.8891582,beauté
57.175556,-14.78115,ajouta
56.584846,-14.927111,connaître
49.535336,-2.5153143,parlé
56.138256,-8.298109,présent
54.484886,-12.372734,pourrait
63.514893,-18.299227,afin
38.44396,14.930556,envie
63.083225,-18.204834,quelquefois
40.925297,9.957883,cru
66.151726,-25.547022,selon
55.92096,-13.091985,ait
65.53563,-20.175755,papier
68.170425,-6.518881,cabinet
65.14673,-2.4693522,vin
63.154675,-26.493084,mlle
65.64759,-7.8895545,prenait
63.168324,1.9016944,arbres
62.047512,-23.184805,marquis
52.968044,-2.483688,faite
60.6939,-15.786425,somme
60.05046,9.409204,lentement
53.283375,-1.3950578,parti
-6.464697,67.86042,madeleine
45.65035,2.5034544,peux
-5.065288,-71.90881,isabelle
67.20673,-16.001036,société
63.469078,-0.35077742,passion
64.636246,-26.66976,durtal
39.09296,14.082675,connaissait
58.31371,4.622103,oreille
67.447334,-5.6344585,bleu
63.53582,13.619957,seconde
52.762753,3.8985538,libre
53.661602,-4.7398458,hasard
55.947475,-13.573308,impossible
49.80857,11.4586,paraissait
63.84812,1.6693919,poitrine
67.257675,-10.855661,forme
9.884736,-28.441639,verdurin
62.884457,-5.8395123,propre
-2.0856462,39.14468,empereur
66.31369,-21.682135,moyen
57.13439,-0.51328254,murmura
67.287155,3.98439,assis
64.64581,-10.300251,doucement
66.91335,-7.513925,entra
53.83566,-2.7466547,entendait
52.450874,5.346859,continua
63.241558,-5.5661592,tomber
50.72176,-0.33326107,malheur
65.21689,-5.831663,livres
61.69824,-14.5728445,partout
46.762817,23.193314,morte
11.571062,42.49146,rougon
56.930794,-12.487192,certain
56.978275,23.484169,cria
60.906803,-4.99038,scène
51.888123,-0.37736374,celle-ci
44.621693,7.5258474,justement
61.569912,-2.801565,immense
59.62386,-7.2744136,goût
65.68011,-21.101128,large
44.682343,7.519324,malheureux
66.33462,2.226312,sombre
60.858425,-9.183345,doux
10.242633,30.877325,n'est
59.94384,-2.4304347,vide
62.04615,-11.088879,certains
31.712603,17.21029,voyez
61.16725,5.763721,jolie
61.985527,-23.471558,c'était
61.335537,-37.047073,frédéric
51.085747,-0.42964208,courage
58.44574,5.5044074,aperçut
48.53464,18.236752,venue
59.09425,-11.94308,propos
64.757225,14.024,mur
46.02342,2.6437962,regarde
67.311874,-26.222328,jésus
65.719376,-13.318136,voyage
55.4395,-9.235542,quitter
55.644104,6.2945,retour
58.9912,3.679185,arrêta
63.6992,-4.9486566,quinze
65.03834,-3.3947976,passa
68.766304,-14.603434,maisons
67.17738,-0.43852615,grosse
55.795006,-9.84529,penser
65.590614,-13.069877,parents
62.127903,-1.9810079,ouvrit
68.05714,-7.11034,ouverte
41.270615,9.150577,aimer
66.18324,-3.059273,peau
57.231373,-5.712876,médecin
60.598293,-9.232255,diable
44.06686,9.455905,surprise
45.43782,4.618565,voulez-vous
55.46095,9.646206,coucher
60.68727,-28.038443,art
65.325424,-11.254577,laissait
60.8239,-3.5109472,portait
57.096416,0.23132747,présence
59.08016,-11.8904295,tes
59.34726,3.701716,guerre
60.05344,9.928145,revint
57.939114,-2.1142936,attention
60.419285,-8.148582,riche
67.13462,-13.459245,celles
68.188286,-14.266074,pauvres
54.49059,0.6591283,montrer
38.183025,13.479781,faute
39.71413,17.077055,aura
67.87643,-13.936484,premiers
22.134478,69.56984,chaise
45.246025,1.9080424,viens
52.962166,10.931965,arrivé
64.34318,-2.4013016,ferme
60.72601,-10.9946785,visite
67.5537,-9.570107,couleur
40.73255,15.05619,laissé
62.508038,8.405164,chevaux
58.708504,10.897639,phrase
58.98994,0.26123008,déjeuner
68.464874,-6.6193,murs
61.376278,3.0508802,pitié
56.59929,9.653864,chair
0.6922222,-57.85111,nana
30.020782,17.55071,connais
60.472317,-33.690765,newman
51.532158,-11.521516,pense
61.35856,3.197911,odeur
67.74715,3.4166791,fenêtres
63.27747,14.19623,tendresse
51.015102,-0.3112465,secret
61.778767,-14.912885,prêtre
51.37803,-11.612889,voulez
55.944664,17.324142,perdre
59.304916,0.094593816,arrivait
58.974262,-8.0425005,écrit
60.176918,15.0653925,basse
66.137344,-3.2825325,verre
64.029205,1.8131374,jeunesse
56.792503,0.6173227,monter
49.886116,-2.1075506,fou
45.27466,14.179481,mauvaise
-8.98503,51.062515,monseigneur
52.107952,-4.9913244,connu
43.36246,9.336896,aimé
51.988106,9.184834,minute
56.01793,7.346531,dents
59.87325,-26.404718,école
43.73032,23.393785,sentiment
61.951244,9.928903,mettait
51.839355,-8.510804,hier
57.237873,-3.630747,chef
-21.106543,42.83137,jeanne
27.936836,-45.21041,pauline
66.50642,1.5019685,mêmes
58.49031,1.1392432,sommeil
53.10612,13.739512,passe
64.963196,-10.730395,château
52.849895,4.267625,départ
61.02479,-3.2358966,arrivée
58.96652,-1.6458589,douce
53.189888,8.3141,prise
55.84182,17.554962,finit
44.698868,7.4783688,brave
66.97378,2.9637744,jeta
60.565502,18.54919,cesse
66.5928,-10.219197,espèce
55.115044,7.4901624,vive
67.323044,-0.4753448,cuisine
65.482475,-16.894463,sujet
45.39176,3.980735,tenez
39.087357,13.9063835,compris
53.770897,-11.490003,étrange
63.818413,-30.280172,cours
65.68676,-2.6042664,vivement
60.194042,21.54996,pièces
64.38904,15.086191,situation
50.948586,-2.5784237,arriver
61.26237,-8.86605,mesure
16.677086,33.36028,quartier
52.545547,-4.8569603,tellement
62.165085,9.723506,laissa
17.041246,-66.50249,athos
68.25905,2.6767318,joues
52.961628,6.5791335,suivre
63.462605,14.582652,clair
62.182896,1.9474127,jeu
66.81153,1.9480765,beaux
55.025646,9.381697,souriant
62.901108,-4.101855,moitié
66.08341,0.65975976,semblaient
64.71368,-2.3601885,douceur
57.905563,-2.609028,prix
58.471725,4.999568,entrée
46.556763,28.868813,passage
61.418224,8.290395,profonde
57.50041,18.134645,paix
49.82837,8.552988,revenir
55.10965,13.521418,avenir
54.734356,7.909859,devoir
63.223877,15.679861,volonté
69.08496,-14.788564,taille
40.941654,10.032003,reçu
46.48625,15.169199,grave
57.184597,-15.206682,certainement
55.77247,3.202168,sept
67.563446,-13.121528,caractère
21.690304,28.65489,intérêt
40.59049,11.1160555,appelle
68.89416,-15.337366,pluie
23.6454,40.761234,justice
65.38579,-9.425839,devenait
48.40119,29.297142,fauteuil
67.055145,2.2468715,portes
54.65862,24.124334,émotion
52.862545,34.420116,misère
67.42374,-13.469412,venaient
52.592106,16.550797,tendre
39.972893,17.01005,honte
56.869316,-14.707095,quoique
-31.13851,31.190975,cardinal
58.918846,-1.8137518,pareil
60.70318,-15.380364,neuf
57.536884,0.25000155,seuls
56.33397,-2.166113,attendant
56.568707,15.346133,appelait
58.862984,4.472851,espoir
58.296345,13.791568,allée
52.45667,12.949853,certes
63.89769,11.167115,jeter
68.57307,2.188159,noirs
54.4428,22.11017,montait
60.27095,-21.477404,lucien
49.03978,17.843021,devenu
59.20846,10.773542,crainte
66.1212,13.588038,intelligence
52.84311,7.7136583,conscience
64.263306,7.747132,demi
35.402557,20.880789,chagrin
56.951225,-1.339777,forte
53.45011,-11.649768,avez-vous
64.41762,-2.7522264,donna
37.348328,46.79098,entendit
63.795967,-5.0571756,hors
57.495056,-17.460548,écrire
54.40411,22.521889,vague
63.971687,14.239698,fièvre
66.0942,-7.8613915,sortit
67.16924,-0.54923385,cris
53.181057,3.792679,pareille
45.56141,14.98132,ménage
51.073605,27.840242,expression
59.540096,4.5453544,louis
47.336727,29.629568,souffle
59.224495,-12.159784,adieu
56.71898,11.599192,café
52.222095,12.230472,théâtre
50.10323,7.952909,françoise
51.429142,-2.972894,est-il
48.52182,19.182827,faim
66.059105,-0.70359296,toilette
55.555763,-9.5007715,absolument
59.312218,7.444952,année
47.358677,30.611387,effort
56.327354,-10.240842,lire
64.25188,-10.279344,certaines
56.162987,0.5423104,jouer
60.47202,8.191064,continuait
44.503677,20.630932,tristesse
60.702812,9.867818,semaine
60.079334,-15.437251,victor
41.18127,9.28957,arrive
51.995605,5.922509,vouloir
45.68339,1.9612634,moi-même
53.741985,-4.812462,époque
57.49653,-0.08034853,musique
51.741516,4.3283353,sort
3.4675074,-72.24123,jack
60.992,14.223853,riant
63.669636,1.2506852,courant
12.098466,56.857452,gorge
